sample_idx,gold,baseline_prediction,sircl_prediction,baseline_correct,sircl_correct,gain,transition,baseline_radius_mean,baseline_radius_max,baseline_early_radius_mean,baseline_late_radius_mean,baseline_radius_change,baseline_pairwise_diversity_mean,baseline_pairwise_diversity_std,baseline_path_length,baseline_span,baseline_effective_movement_ratio,baseline_smoothness,baseline_dist_to_final_mean,baseline_backtracking_rate,baseline_violation_rate,sircl_radius_mean,sircl_radius_max,sircl_early_radius_mean,sircl_late_radius_mean,sircl_radius_change,sircl_pairwise_diversity_mean,sircl_pairwise_diversity_std,sircl_path_length,sircl_span,sircl_effective_movement_ratio,sircl_smoothness,sircl_dist_to_final_mean,sircl_backtracking_rate,sircl_violation_rate
581,215.0,215.0,215.0,True,True,0,stable_correct,12.384432792663574,20.915884017944336,15.291476249694824,10.058928489685059,-5.232547760009766,19.405662536621094,5.736862659454346,99.6838607788086,27.6893253326416,0.27777138352394104,-0.2869884967803955,18.121244430541992,0.20000000298023224,1.0,8.698881149291992,17.35834503173828,10.516329765319824,7.037928104400635,-3.4784016609191895,14.044615745544434,5.971519470214844,53.87269592285156,20.543256759643555,0.38132965564727783,0.11260485649108887,11.096487998962402,0.20000000298023224,1.0
582,129200.0,119200.0,1288000.0,False,False,0,stable_wrong,12.10991096496582,16.598398208618164,12.767398834228516,10.512444496154785,-2.2549543380737305,19.256690979003906,4.277124881744385,98.16482543945312,24.316862106323242,0.24771462380886078,-0.03857504203915596,15.961474418640137,0.4000000059604645,1.0,9.476471900939941,21.494171142578125,11.75821590423584,7.346455097198486,-4.4117608070373535,15.776993751525879,7.883870601654053,63.725955963134766,24.538578033447266,0.38506409525871277,0.07565149664878845,11.535624504089355,0.4000000059604645,1.0
583,120.0,136.0,136.0,False,False,0,stable_wrong,13.148473739624023,20.165225982666016,15.442885398864746,11.737808227539062,-3.7050771713256836,20.10140609741211,5.382875919342041,86.66727447509766,27.574182510375977,0.31816139817237854,-0.05971423536539078,19.646907806396484,0.20000000298023224,1.0,9.08248233795166,16.24983787536621,10.261311531066895,8.348114013671875,-1.9131975173950195,14.862910270690918,4.722521781921387,64.4718017578125,18.82793617248535,0.29203367233276367,-0.19411708414554596,11.605644226074219,0.6000000238418579,1.0
584,2.0,4.5,2.0,False,True,1,recovered,10.465731620788574,14.870441436767578,11.95807933807373,8.72791576385498,-3.23016357421875,16.947059631347656,3.2568578720092773,80.58003997802734,18.83746910095215,0.2337733954191208,-0.00796140730381012,13.469040870666504,0.6000000238418579,1.0,10.283949851989746,20.50798797607422,13.24604320526123,7.93191385269165,-5.31412935256958,16.372074127197266,7.636940002441406,63.18510437011719,23.838991165161133,0.37728816270828247,0.20742850005626678,13.313385963439941,0.20000000298023224,1.0
585,40.0,20.0,20.0,False,False,0,stable_wrong,10.263361930847168,14.879304885864258,12.809764862060547,8.43540096282959,-4.374363899230957,15.999059677124023,4.978333950042725,57.69647979736328,20.002479553222656,0.3466845750808716,0.215855211019516,13.126643180847168,0.0,1.0,6.59788179397583,15.65657901763916,8.860011100769043,5.136172771453857,-3.7238383293151855,10.849831581115723,5.8557305335998535,41.018531799316406,19.435998916625977,0.4738345742225647,-0.014865165576338768,7.962239742279053,0.0,1.0
586,800.0,800.0,800.0,True,True,0,stable_correct,14.927854537963867,18.45976448059082,16.716922760009766,12.59890365600586,-4.118019104003906,23.21662712097168,3.8906610012054443,115.56404113769531,24.74247169494629,0.21410182118415833,-0.14481604099273682,21.66984748840332,0.4000000059604645,1.0,9.508095741271973,17.28484344482422,11.913899421691895,7.08799409866333,-4.8259053230285645,15.679286003112793,5.044597148895264,78.39252471923828,20.815195083618164,0.2655252516269684,-0.526897668838501,11.906834602355957,0.6000000238418579,1.0
587,30.0,94.0,82.0,False,False,0,stable_wrong,7.218092918395996,11.820832252502441,8.756523132324219,6.06317663192749,-2.6933465003967285,11.522759437561035,3.235145092010498,48.09300994873047,14.79365062713623,0.30760499835014343,0.1259196400642395,9.59958553314209,0.0,1.0,5.997323036193848,16.443017959594727,8.334380149841309,4.356556415557861,-3.9778237342834473,9.88749885559082,6.869295120239258,34.04140090942383,19.873788833618164,0.5838122963905334,0.17257454991340637,6.880542755126953,0.20000000298023224,1.0
588,52.0,49.67,48.67,False,False,0,stable_wrong,9.671841621398926,13.229034423828125,11.122973442077637,8.155434608459473,-2.967538833618164,15.382325172424316,3.344919443130493,63.94335174560547,17.645679473876953,0.27595800161361694,0.07312455028295517,12.630440711975098,0.20000000298023224,1.0,6.947295665740967,16.403255462646484,8.858868598937988,5.755950450897217,-3.1029181480407715,11.62192440032959,6.134966850280762,41.51873779296875,19.378334045410156,0.4667370617389679,0.12545263767242432,8.159139633178711,0.20000000298023224,1.0
589,15.0,8.75,1.0,False,False,0,stable_wrong,8.7548828125,13.87092399597168,11.109292030334473,6.352807998657227,-4.756484031677246,14.42739200592041,3.592818260192871,65.6532211303711,17.63434600830078,0.268598347902298,-0.18343111872673035,10.933903694152832,0.20000000298023224,1.0,7.470386028289795,16.730756759643555,8.756718635559082,6.892436981201172,-1.8642816543579102,12.34760856628418,5.967404842376709,50.52057647705078,19.99703598022461,0.39581963419914246,-0.10274777561426163,9.634562492370605,0.20000000298023224,1.0
590,319.0,418.0,428.0,False,False,0,stable_wrong,13.558004379272461,17.46769142150879,14.831452369689941,11.911189079284668,-2.9202632904052734,21.009660720825195,4.958265781402588,89.3378677368164,23.00400161743164,0.25749441981315613,0.06096470355987549,18.97991371154785,0.4000000059604645,1.0,8.669164657592773,18.19896697998047,10.885540008544922,6.975765705108643,-3.9097743034362793,14.555380821228027,6.0310540199279785,58.84853744506836,20.630924224853516,0.3505766689777374,0.009350841864943504,10.388346672058105,0.4000000059604645,1.0
591,220.0,220.0,220.0,True,True,0,stable_correct,12.857195854187012,20.245670318603516,14.814715385437012,10.560772895812988,-4.253942489624023,20.280412673950195,4.745949745178223,107.20233154296875,27.78669548034668,0.2591986060142517,-0.19060063362121582,17.671655654907227,0.4000000059604645,1.0,9.108509063720703,18.262754440307617,12.393193244934082,6.0034565925598145,-6.389736652374268,14.805401802062988,6.487668037414551,64.38621520996094,21.82304573059082,0.33893972635269165,-0.0743393748998642,11.983386993408203,0.4000000059604645,1.0
592,1.0,1.0,1.0,True,True,0,stable_correct,10.808178901672363,16.283035278320312,14.060816764831543,8.208510398864746,-5.852306365966797,17.668066024780273,4.863507270812988,74.22682189941406,20.180801391601562,0.271880179643631,-0.04894508793950081,13.212895393371582,0.0,1.0,9.550850868225098,16.512025833129883,11.91933536529541,8.059481620788574,-3.859853744506836,15.551264762878418,4.485585689544678,69.22569274902344,21.478118896484375,0.3102622330188751,-0.1544022262096405,12.248859405517578,0.20000000298023224,1.0
593,3.0,5.0,5.0,False,False,0,stable_wrong,9.12753963470459,14.154504776000977,11.179930686950684,6.512416362762451,-4.667514324188232,14.88939094543457,3.8042232990264893,69.92893981933594,19.199909210205078,0.27456313371658325,0.05563928931951523,11.588162422180176,0.20000000298023224,1.0,8.016295433044434,16.829301834106445,10.140276908874512,5.959674835205078,-4.180602073669434,13.203065872192383,6.069187641143799,50.957210540771484,19.06264877319336,0.3740912973880768,0.13912388682365417,9.782002449035645,0.4000000059604645,1.0
594,42.0,42.0,42.0,True,True,0,stable_correct,10.817390441894531,17.141489028930664,13.914997100830078,7.09628438949585,-6.8187127113342285,18.1102237701416,4.618562698364258,81.54965209960938,21.816240310668945,0.267520934343338,-0.011884614825248718,13.156662940979004,0.20000000298023224,1.0,8.698596000671387,18.475059509277344,10.593689918518066,6.786085605621338,-3.8076043128967285,14.350664138793945,6.518433570861816,60.69599151611328,21.263925552368164,0.35033491253852844,-0.07174869626760483,10.195806503295898,0.6000000238418579,1.0
595,13.0,13.0,13.0,True,True,0,stable_correct,10.985433578491211,15.82494068145752,13.189033508300781,7.889848232269287,-5.299185276031494,17.6971435546875,4.408148765563965,87.78404998779297,22.20071792602539,0.25290149450302124,0.01031945738941431,14.417574882507324,0.20000000298023224,1.0,5.12793493270874,14.007692337036133,6.9196343421936035,3.538545846939087,-3.3810884952545166,8.525562286376953,6.011931419372559,29.84572982788086,15.601397514343262,0.5227346420288086,0.3154105246067047,5.911768436431885,0.4000000059604645,1.0
596,260.0,253.0,254.0,False,False,0,stable_wrong,11.960661888122559,16.707569122314453,13.05657958984375,10.983383178710938,-2.0731964111328125,19.272323608398438,3.185084819793701,97.47325134277344,22.572799682617188,0.23157942295074463,-0.24713099002838135,15.86229419708252,0.4000000059604645,1.0,8.880831718444824,16.946306228637695,11.19095516204834,7.1441497802734375,-4.046805381774902,14.305309295654297,5.233676433563232,61.648223876953125,20.21910858154297,0.3279755115509033,-0.08477184176445007,11.865615844726562,0.4000000059604645,1.0
597,90.0,90.0,40.0,True,False,-1,regressed,10.482245445251465,17.5864200592041,12.873568534851074,8.196144104003906,-4.677424430847168,16.701128005981445,4.728330135345459,77.66411590576172,23.733007431030273,0.30558523535728455,0.04934022203087807,14.35733699798584,0.4000000059604645,1.0,8.801033973693848,22.279619216918945,12.17154312133789,5.755232334136963,-6.416310787200928,14.697003364562988,8.89517593383789,58.691349029541016,25.245447158813477,0.4301391541957855,0.024843107908964157,10.26092529296875,0.20000000298023224,1.0
598,69.0,1.0,46.0,False,False,0,stable_wrong,11.51170539855957,17.940731048583984,14.413769721984863,9.52790355682373,-4.885866165161133,18.340103149414062,5.310401439666748,74.95195770263672,23.75046157836914,0.31687578558921814,0.023471474647521973,15.108248710632324,0.20000000298023224,1.0,9.514022827148438,19.08489418029785,12.585944175720215,7.273749828338623,-5.312194347381592,15.458609580993652,6.3277106285095215,61.14583206176758,23.531553268432617,0.3848431408405304,-0.10686127841472626,11.657790184020996,0.20000000298023224,1.0
599,48.0,48.0,68.0,True,False,-1,regressed,13.450148582458496,18.758852005004883,15.931897163391113,10.956189155578613,-4.9757080078125,20.78948402404785,4.585256099700928,107.24362182617188,25.069807052612305,0.23376502096652985,-0.16007936000823975,20.298635482788086,0.4000000059604645,1.0,8.979009628295898,19.265399932861328,11.730969429016113,7.085896968841553,-4.6450724601745605,14.733100891113281,6.582491874694824,58.93466567993164,22.799055099487305,0.38685303926467896,-0.16734936833381653,11.157845497131348,0.20000000298023224,1.0
600,10.0,10.0,10.0,True,True,0,stable_correct,13.37159252166748,19.191381454467773,15.037270545959473,10.890976905822754,-4.146293640136719,22.069059371948242,6.939504623413086,90.69917297363281,20.635868072509766,0.2275199145078659,0.1990521252155304,16.061038970947266,0.4000000059604645,1.0,8.604642868041992,19.305757522583008,12.05517292022705,5.135197162628174,-6.919975757598877,14.385810852050781,7.352358818054199,55.53928756713867,21.618574142456055,0.3892483115196228,0.25208228826522827,10.317769050598145,0.20000000298023224,1.0
601,104.0,95.0,97.0,False,False,0,stable_wrong,10.760404586791992,18.00542449951172,14.42219066619873,7.660112380981445,-6.762078285217285,17.43681526184082,5.8440327644348145,66.74330139160156,21.915050506591797,0.328348308801651,0.16663093864917755,13.327736854553223,0.0,1.0,7.558841228485107,17.812929153442383,10.151911735534668,5.620938777923584,-4.530972957611084,12.530494689941406,6.538475036621094,48.40595626831055,21.48935890197754,0.4439403712749481,0.0006630122661590576,8.991832733154297,0.20000000298023224,1.0
602,5.0,5.0,5.0,True,True,0,stable_correct,16.152366638183594,22.87247657775879,20.1154842376709,13.699727058410645,-6.415757179260254,24.663936614990234,8.275635719299316,85.51260375976562,33.98744201660156,0.3974553644657135,0.25465720891952515,20.984819412231445,0.0,1.0,8.057847023010254,20.143632888793945,11.54649829864502,4.971397399902344,-6.575100898742676,13.445842742919922,8.275635719299316,48.59494400024414,21.99241828918457,0.4525659680366516,0.3042152523994446,9.384255409240723,0.20000000298023224,1.0
603,1800.0,1500.0,1260.0,False,False,0,stable_wrong,11.922586441040039,18.95503044128418,14.652987480163574,9.547654151916504,-5.10533332824707,19.10971450805664,5.483707904815674,72.1364974975586,24.306350708007812,0.3369494080543518,0.15385054051876068,14.856886863708496,0.0,1.0,8.887052536010742,18.549728393554688,11.452921867370605,6.7994704246521,-4.653451442718506,14.332635879516602,7.007263660430908,58.38597106933594,21.67344856262207,0.37120985984802246,0.024052511900663376,11.35147476196289,0.20000000298023224,1.0
604,12.0,12.0,12.0,True,True,0,stable_correct,14.58165168762207,18.502227783203125,16.19462013244629,12.915542602539062,-3.2790775299072266,22.90073585510254,2.780186653137207,118.32080078125,26.700111389160156,0.22565864026546478,-0.29473069310188293,20.505462646484375,0.20000000298023224,1.0,9.628671646118164,17.386146545410156,13.0233154296875,7.031852722167969,-5.991462707519531,15.412996292114258,5.968061447143555,64.54499053955078,22.012516021728516,0.3410414457321167,-0.09281782805919647,12.341526985168457,0.4000000059604645,1.0
605,42.0,42.0,42.0,True,True,0,stable_correct,11.30959415435791,18.660688400268555,14.326985359191895,8.727115631103516,-5.599869728088379,17.90713882446289,5.590339660644531,72.06855773925781,24.541440963745117,0.34052908420562744,0.040775373578071594,15.066436767578125,0.0,1.0,8.959944725036621,16.627559661865234,10.734728813171387,7.103670597076416,-3.6310582160949707,14.16385555267334,5.24633264541626,57.027042388916016,21.48741340637207,0.37679341435432434,-0.1093108057975769,12.060157775878906,0.0,1.0
606,6.0,19.0,7.44,False,False,0,stable_wrong,10.038212776184082,17.24252700805664,12.121323585510254,8.377422332763672,-3.743901252746582,16.268739700317383,4.229304313659668,78.09117889404297,22.839183807373047,0.2924681603908539,-0.15792253613471985,12.886093139648438,0.20000000298023224,1.0,9.336920738220215,19.91781997680664,12.05452823638916,7.284789562225342,-4.769738674163818,15.215317726135254,7.047688007354736,62.755149841308594,22.621530532836914,0.3604728877544403,0.03733646869659424,11.816200256347656,0.20000000298023224,1.0
607,10.0,20.0,20.0,False,False,0,stable_wrong,10.523819923400879,15.570995330810547,12.419913291931152,8.138705253601074,-4.281208038330078,17.316184997558594,4.2696638107299805,72.73926544189453,18.205734252929688,0.25028756260871887,0.1706705093383789,12.86894702911377,0.4000000059604645,1.0,7.585408687591553,18.021635055541992,9.4316987991333,5.9435343742370605,-3.4881644248962402,12.388459205627441,6.67048454284668,47.109107971191406,22.516063690185547,0.4779556393623352,0.07180847972631454,9.725728034973145,0.4000000059604645,1.0
608,8.0,10.0,10.0,False,False,0,stable_wrong,13.033355712890625,20.176660537719727,14.993433952331543,11.76281452178955,-3.230619430541992,20.804763793945312,4.755932331085205,94.53246307373047,25.7083740234375,0.27195286750793457,-0.05949040502309799,17.669384002685547,0.20000000298023224,1.0,10.156573295593262,21.417627334594727,13.145187377929688,7.9350128173828125,-5.210174560546875,16.81583595275879,7.14287805557251,68.14281463623047,25.97844123840332,0.3812352120876312,-0.18370966613292694,12.270137786865234,0.20000000298023224,1.0
609,7.0,7.0,7.0,True,True,0,stable_correct,10.827600479125977,17.465227127075195,12.730925559997559,8.899877548217773,-3.831048011779785,17.01789093017578,4.488194942474365,73.07050323486328,25.351961135864258,0.34695205092430115,0.08284550160169601,15.070392608642578,0.20000000298023224,1.0,6.867067813873291,16.877962112426758,9.797659873962402,4.26483678817749,-5.532823085784912,11.605338096618652,6.69373083114624,44.47416687011719,18.54106903076172,0.4168952405452728,0.14736923575401306,8.274269104003906,0.4000000059604645,1.0
610,65960.0,56400.0,68530.0,False,False,0,stable_wrong,10.256200790405273,14.333194732666016,10.72452163696289,9.387333869934082,-1.3371877670288086,15.458431243896484,3.211606502532959,83.45330810546875,22.787349700927734,0.2730550765991211,-0.1911936104297638,16.216360092163086,0.4000000059604645,1.0,8.057005882263184,20.578937530517578,11.189038276672363,5.807309627532959,-5.381728649139404,13.247075080871582,8.290898323059082,50.15354919433594,23.37949562072754,0.46615836024284363,0.13638071715831757,10.174040794372559,0.4000000059604645,1.0
611,1450000.0,125000.0,1150000.0,False,False,0,stable_wrong,10.417425155639648,16.034944534301758,12.874913215637207,8.714927673339844,-4.159985542297363,16.262422561645508,4.884659767150879,57.57685852050781,21.207448959350586,0.3683328628540039,0.26043418049812317,13.49499797821045,0.0,1.0,7.72594690322876,16.300716400146484,10.265145301818848,5.743897914886475,-4.521247386932373,12.58552360534668,5.541726589202881,51.908809661865234,19.793506622314453,0.3813130557537079,-0.08173099905252457,9.821518898010254,0.20000000298023224,1.0
612,30.0,70.0,78.0,False,False,0,stable_wrong,11.69151496887207,18.4389705657959,14.94184398651123,8.450631141662598,-6.491212844848633,19.13795280456543,5.380021095275879,82.4408950805664,23.580547332763672,0.28602972626686096,-0.07109817862510681,14.588050842285156,0.20000000298023224,1.0,7.830322742462158,17.74034309387207,9.905731201171875,5.692875385284424,-4.212855815887451,13.0367431640625,6.253644943237305,54.60143280029297,21.036514282226562,0.3852740228176117,-0.14713600277900696,9.60921573638916,0.20000000298023224,1.0
613,93000.0,93000.0,90000.0,True,False,-1,regressed,14.4961576461792,19.986412048339844,16.900163650512695,12.17264461517334,-4.7275190353393555,23.409029006958008,7.962972640991211,89.48494720458984,21.071199417114258,0.23547199368476868,0.2720206379890442,17.755586624145508,0.4000000059604645,1.0,7.992592811584473,17.976280212402344,10.833333015441895,5.304275035858154,-5.52905797958374,13.506465911865234,6.83113956451416,52.27867126464844,18.995901107788086,0.3633585274219513,0.16083702445030212,9.571343421936035,0.20000000298023224,1.0
614,312.0,312.0,312.0,True,True,0,stable_correct,13.558046340942383,19.03367042541504,15.283867835998535,12.13378620147705,-3.1500816345214844,21.304285049438477,3.822910785675049,108.3378677368164,27.317745208740234,0.2521532475948334,-0.1443302035331726,18.912220001220703,0.4000000059604645,1.0,9.402727127075195,19.413219451904297,11.63959789276123,7.3542046546936035,-4.285393238067627,15.202983856201172,6.731673717498779,62.90989685058594,22.774118423461914,0.36201170086860657,0.0901433676481247,11.908203125,0.4000000059604645,1.0
615,33.0,23.0,23.0,False,False,0,stable_wrong,12.813230514526367,16.20941734313965,14.637332916259766,11.123141288757324,-3.5141916275024414,19.652118682861328,3.3813488483428955,110.9865493774414,23.949705123901367,0.21578925848007202,-0.3648633658885956,18.62778663635254,0.6000000238418579,1.0,9.6066255569458,17.344669342041016,12.183181762695312,7.6895432472229,-4.493638515472412,15.692530632019043,5.256145477294922,65.9416732788086,22.254770278930664,0.3374917507171631,-0.29821133613586426,11.516727447509766,0.4000000059604645,1.0
616,10.0,11.0,10.0,False,True,1,recovered,13.174850463867188,19.475095748901367,16.564821243286133,10.234027862548828,-6.330793380737305,21.383317947387695,6.962032794952393,77.61112213134766,23.418792724609375,0.30174532532691956,0.22172585129737854,15.649130821228027,0.0,1.0,7.241836071014404,17.88731575012207,10.147459983825684,4.315467357635498,-5.8319926261901855,12.234756469726562,7.28093147277832,44.98678970336914,19.110898971557617,0.42481136322021484,0.29475137591362,8.731294631958008,0.20000000298023224,1.0
617,5.0,5.0,5.0,True,True,0,stable_correct,14.463783264160156,23.11908531188965,17.98938751220703,11.511780738830566,-6.477606773376465,23.347740173339844,9.131734848022461,80.25967407226562,27.205835342407227,0.33897265791893005,0.2839849889278412,17.060415267944336,0.20000000298023224,1.0,7.526437282562256,18.114818572998047,11.40186595916748,4.337428569793701,-7.064437389373779,12.687591552734375,7.417075157165527,47.547569274902344,19.551454544067383,0.4111977815628052,0.24897508323192596,8.79898452758789,0.20000000298023224,1.0
618,36.0,36.0,36.0,True,True,0,stable_correct,13.615424156188965,19.414644241333008,14.695098876953125,12.826766014099121,-1.868332862854004,21.60911750793457,3.9715166091918945,107.90265655517578,23.86468505859375,0.221168652176857,-0.21198365092277527,18.667985916137695,0.4000000059604645,1.0,9.367347717285156,19.701875686645508,11.859034538269043,7.1578850746154785,-4.7011494636535645,15.095320701599121,6.451529502868652,69.3555908203125,24.34957504272461,0.35108309984207153,-0.23703448474407196,12.845376014709473,0.4000000059604645,1.0
619,76.0,76.0,76.0,True,True,0,stable_correct,12.957819938659668,19.25177001953125,14.459053039550781,10.590838432312012,-3.8682146072387695,20.430295944213867,4.564420700073242,104.92658996582031,27.7436580657959,0.2644101679325104,-0.11303818225860596,17.984636306762695,0.20000000298023224,1.0,8.787076950073242,16.78525161743164,11.195605278015137,6.334496974945068,-4.861108303070068,14.1337308883667,6.318158149719238,58.10311508178711,17.58439064025879,0.3026410937309265,0.04924830049276352,10.759732246398926,0.4000000059604645,1.0
620,1509.0,935.0,509.0,False,False,0,stable_wrong,10.714166641235352,21.098825454711914,13.938166618347168,8.862200736999512,-5.075965881347656,16.660497665405273,7.872481822967529,55.39529800415039,29.964859008789062,0.5409278273582458,0.30546921491622925,13.775919914245605,0.0,1.0,8.275425910949707,20.32102394104004,11.455718994140625,5.752616882324219,-5.703102111816406,13.40471076965332,8.028610229492188,52.44559860229492,23.869842529296875,0.4551352858543396,0.25803080201148987,10.737303733825684,0.6000000238418579,1.0
621,3000.0,3000.0,3000.0,True,True,0,stable_correct,9.84796142578125,15.760602951049805,12.617226600646973,6.833972454071045,-5.783254146575928,16.051902770996094,4.219788551330566,74.1289291381836,20.757572174072266,0.2800198495388031,0.06423649191856384,12.766617774963379,0.20000000298023224,1.0,10.067095756530762,19.57095718383789,13.371792793273926,7.005349636077881,-6.366443157196045,16.252696990966797,6.876533508300781,69.12409973144531,22.270145416259766,0.3221762776374817,0.07239299267530441,12.761628150939941,0.20000000298023224,1.0
622,7.0,4.5,8.0,False,False,0,stable_wrong,10.827250480651855,16.130613327026367,13.031832695007324,8.850668907165527,-4.181163787841797,17.510963439941406,4.056127071380615,74.4840087890625,19.488567352294922,0.26164767146110535,0.07549265772104263,13.923202514648438,0.4000000059604645,1.0,9.595599174499512,16.927200317382812,12.122153282165527,7.312679290771484,-4.809473991394043,15.37951946258545,5.257878303527832,71.04658508300781,21.573169708251953,0.3036482334136963,-0.15729042887687683,12.848698616027832,0.4000000059604645,1.0
623,8.0,20.0,20.0,False,False,0,stable_wrong,12.101381301879883,19.69432830810547,15.718863487243652,8.458050727844238,-7.260812759399414,19.98969268798828,6.904481410980225,72.65101623535156,22.80467987060547,0.31389346718788147,0.22945702075958252,14.077214241027832,0.0,1.0,5.756600856781006,14.805770874023438,7.801611423492432,3.975130081176758,-3.826481342315674,9.779423713684082,5.870404243469238,36.56549072265625,16.77226448059082,0.4586910903453827,0.1813596487045288,6.439886569976807,0.4000000059604645,1.0
624,85.0,85.0,85.0,True,True,0,stable_correct,13.141278266906738,21.852802276611328,14.26657772064209,12.189624786376953,-2.0769529342651367,20.224628448486328,5.9795098304748535,111.36920166015625,28.450265884399414,0.2554590106010437,-0.25418704748153687,19.539060592651367,0.4000000059604645,1.0,9.393633842468262,17.592594146728516,11.863572120666504,7.347099304199219,-4.516472816467285,15.085021018981934,5.713810920715332,62.34095001220703,20.586896896362305,0.330230712890625,-0.07145659625530243,11.998237609863281,0.20000000298023224,1.0
625,160.0,160.0,160.0,True,True,0,stable_correct,14.506757736206055,22.75555419921875,18.20526885986328,11.26528549194336,-6.939983367919922,23.147912979125977,9.307150840759277,77.05943298339844,29.1177978515625,0.37786155939102173,0.20146426558494568,16.565977096557617,0.0,1.0,7.986282825469971,19.116363525390625,11.695713996887207,4.643181324005127,-7.05253267288208,13.230364799499512,7.807039260864258,49.78279495239258,20.51572608947754,0.4121047556400299,0.24117283523082733,9.620784759521484,0.20000000298023224,1.0
626,72.0,72.0,720.0,True,True,0,stable_correct,9.866841316223145,15.738941192626953,11.829737663269043,7.593388080596924,-4.236349582672119,15.798090934753418,4.114804267883301,75.21452331542969,22.211959838867188,0.295314759016037,0.055485665798187256,12.813522338867188,0.4000000059604645,1.0,8.363719940185547,19.20003318786621,12.367866516113281,5.233170032501221,-7.1346964836120605,14.090618133544922,7.169561862945557,58.12633514404297,21.04087257385254,0.3619852066040039,0.04776691645383835,10.202454566955566,0.20000000298023224,1.0
627,54.0,54.0,54.0,True,True,0,stable_correct,13.175201416015625,20.221572875976562,17.042633056640625,9.69281005859375,-7.349822998046875,20.88997459411621,6.215900897979736,83.57403564453125,25.9977970123291,0.31107503175735474,0.12630245089530945,17.229249954223633,0.0,1.0,8.988275527954102,16.11837387084961,10.205933570861816,8.267863273620605,-1.938070297241211,13.60634994506836,5.62134313583374,55.27895736694336,20.604114532470703,0.3727298080921173,-0.09742610901594162,12.934014320373535,0.4000000059604645,1.0
628,4.0,4.0,4.0,True,True,0,stable_correct,13.7826509475708,18.811208724975586,15.503951072692871,12.48847484588623,-3.0154762268066406,21.20912742614746,3.6357223987579346,106.70634460449219,28.468494415283203,0.266792893409729,-0.19142720103263855,20.516704559326172,0.4000000059604645,1.0,8.337541580200195,16.740400314331055,11.883369445800781,5.237143516540527,-6.646225929260254,14.141050338745117,5.458035469055176,62.660675048828125,18.397602081298828,0.29360681772232056,-0.05659893900156021,10.306918144226074,0.4000000059604645,1.0
629,17500.0,17500.0,17500.0,True,True,0,stable_correct,10.780291557312012,15.320905685424805,12.318313598632812,9.529529571533203,-2.7887840270996094,17.024141311645508,3.4604482650756836,81.35285949707031,19.248048782348633,0.23659953474998474,-0.07707848399877548,14.99290943145752,0.4000000059604645,1.0,9.385396957397461,17.573951721191406,12.046019554138184,7.266458988189697,-4.779560565948486,15.126761436462402,5.549509525299072,65.86426544189453,21.36515998840332,0.32438164949417114,-0.02591734007000923,12.32413101196289,0.6000000238418579,1.0
630,10.0,10.0,10.0,True,True,0,stable_correct,11.091259956359863,16.061403274536133,13.246365547180176,8.834027290344238,-4.4123382568359375,17.427127838134766,3.7448408603668213,80.37439727783203,23.761266708374023,0.2956322729587555,-0.03816350921988487,15.447039604187012,0.20000000298023224,1.0,8.349172592163086,17.199073791503906,10.685307502746582,6.0547776222229,-4.630529880523682,13.905356407165527,5.883654594421387,54.48790740966797,19.928476333618164,0.3657412528991699,-0.08168049156665802,9.798762321472168,0.20000000298023224,1.0
631,4800.0,4800.0,4800.0,True,True,0,stable_correct,13.287668228149414,18.20993423461914,13.213661193847656,13.110444068908691,-0.10321712493896484,20.86925506591797,3.803224802017212,103.07540893554688,25.899152755737305,0.25126412510871887,-0.08608914911746979,18.748964309692383,0.4000000059604645,1.0,8.8599214553833,19.672000885009766,10.867431640625,7.065937042236328,-3.801494598388672,14.878851890563965,6.959976673126221,60.593318939208984,22.073532104492188,0.36428987979888916,-0.0021019100677222013,10.62307071685791,0.4000000059604645,1.0
632,45.0,45.0,45.0,True,True,0,stable_correct,14.196907997131348,17.50669288635254,14.294593811035156,14.41368579864502,0.11909198760986328,20.866361618041992,2.9212238788604736,106.14842224121094,28.848939895629883,0.27177926898002625,-0.07756806910037994,23.390878677368164,0.4000000059604645,1.0,9.62830638885498,17.608219146728516,11.796294212341309,7.056807041168213,-4.739487171173096,15.930800437927246,5.318328857421875,75.61332702636719,20.049034118652344,0.26515212655067444,-0.36581844091415405,11.745015144348145,0.20000000298023224,1.0
633,5.0,5.0,5.0,True,True,0,stable_correct,11.384137153625488,14.083817481994629,11.554997444152832,11.153756141662598,-0.4012413024902344,16.92336082458496,3.1124398708343506,86.26656341552734,24.80790138244629,0.28757262229919434,-0.042850784957408905,17.76504898071289,0.4000000059604645,1.0,8.496075630187988,20.421085357666016,11.920429229736328,5.986377239227295,-5.934051990509033,14.021903991699219,7.8145928382873535,53.780189514160156,25.36764907836914,0.4716913402080536,0.16102057695388794,10.255568504333496,0.20000000298023224,1.0
634,14.0,14.0,14.0,True,True,0,stable_correct,13.492569923400879,19.400728225708008,14.338534355163574,11.754374504089355,-2.5841598510742188,22.029743194580078,7.571682929992676,86.9334487915039,17.508548736572266,0.2014017552137375,0.298630028963089,16.170934677124023,0.4000000059604645,1.0,8.243412971496582,18.454374313354492,11.809077262878418,5.658576488494873,-6.150500774383545,13.525930404663086,7.242135047912598,49.57295227050781,20.55762481689453,0.4146943688392639,0.39682498574256897,10.093415260314941,0.4000000059604645,1.0
